id	ttext
409750298916577281	""Блондинка до мозга ногтей."" :) :) это конечно шедевр #блондинка
409750862509002752	#ТоммобольбезБу надеюсь завтра мы еще перепишемся!я так люблю тебя мое солнышко))
409751142454022144	RT @TukvaSociopat: Старые знакомые! Снова на Майдане! ))) Рад Вас видеть!!! ))) #євромайдан http://t.co/15KQi8kahZ
409751198326353920	@AleksKlain с кем ездил?) #KoenMediaДаритФолловеров #KoenMediaЗахватилиТренды
409751671405674497	RT @pimenaus: Кто рано встает, тот попадает на баркэмпы по Адизесу и Голдратту :) #happydev
409751710153064448	RT @marykozlova02: Я не знаю какой Дима должен жить, но пусть живет :D #ДимаЖиви
409752048604041216	RT @_Galitk0: #ВзаимныйФолловинг #читайвзаимно Читайте пожалуйста @thisisswag3  )))Не пожалеете !
409752164782051328	@kristi_chorna ПОНЯТНО) ТЫ В КАКОМ КЛАССЕ? #проститезалюбопытство
409752226941243392	Прочитал что такое #трипофобия. Теперь у меня трипофобия. Фотку прикреплять думаю не стоит:D
409752429555875840	На 1-е апреля я измазала всю спину белым и ""не верила"" всем, кто пытался поставить меня в сведение.))) #AutoFollowBack
409752532190511104	@qwertuy38 а братцкий Израиль хочет присоединиться, но близко к огню не подсядет) #посоныпоймут
409752533351936000	RT @efpluz: @adxam_uz Биз рози эмас!!! :) Джеррардни чемпион килиб кузатишимиз керак! #YNWA #Liverpool
409752953688301568	Уже нет сил)я уже пол часа пытаюсь выйти из этого твттера))) #HappyBirthdayIanFromRussia
409753080335724544	#секретуспехаисчастья )) “@ROLLORollo1: @MarinkaBlondie будет хорошее мясо и мужики толпами заведутся!”
409753317623881728	#HappyBirthdayIanFromRussia уже 35, совсем взрослый стал)))
409753318760939520	Тут плохо видноу, но в реале выглядит лучше;) сделала маме кудряшки #мойличныйГарри #СТАЙЛС http://t.co/bsWsuHAty3
409753319117451264	#knife #opinel #happynewyear #gift Подарок на Новый год)) давно хотел opinelofficiel http://t.co/OC5Ncg0WH0
409753880176513024	#anekdot Ещё одно видео о кошках :))) http://t.co/wy43PgjOON
409754245794390017	RT @TanaVed: Гоним по ночной Москве)) #друзья с машиной бесценны)) http://t.co/spBxdqVIN3
409754377386463232	RT @AnyaMoskovskay: С Каждого фана ретвит;) #HappyBirthdayIanFromRussia
409754511666724865	Согласно этому документу, всё, что вы делали - это нарушали закон. *^_^* #FOLLOWBACK
409754568872845313	Я не долго работал на страховые компании. O:-) #ff #follow
409754654416056320	В Алматы туман, мы как будто ежики в тумане :) #almaty #kazakhstan #fog #winter #алматы #казахстан… http://t.co/BmTyGCNBI4
409755147833999360	Первые снежные, скользкие зимние дни) Хороший вечер! #snow #winter #day #good #nice #weather… http://t.co/jD4neQeWmg
409755318814793730	Вышла с любимыми прогуляться!) #снежок)) ❄️❄️❄️ http://t.co/ugUdzJ0I78
409755664815509504	RT @durashka_69: @unicorn_in_hell ага) вот почему мы женаты:3 #ONEDIRECTIONWILLBETHEFIRST
409756111793704960	@_In_Bloom_ ахах)кидать после того как выложу или что? #япиздецтупой
409756201610539008	На #евромайдан проявляются фантастические люди! По моему, Ольга Богомолец может стать прекрасным министром по здоровью!)))
409756549599735808	RT @rpgrpgS: ""@scriptave2: THE LEOPARD http://t.co/VfeKmpo0Sx"" ух, какой красивый) #красота #природа #животные
409756682479489024	Это были очень насыщенные выходные. / #уфа  #работа #деньги #алкоголь #сон  / И по итогам : мне хорошо!) http://t.co/P6w5x5Bi0m
409756683301560320	Гре#аная мивина, я терь пить хочу.. Дааайте напиточка). #статусы #ДавайПофолловимся
409756683490320384	В гостях у сказки =) / #Самара #зима #красота # прогулки http://t.co/mtcBHYJHK4
409756724891906048	Я очень хорошо поняла. ;-) #RU_FF #FF_RU #FOLLOWBACK
409756725055455232	Это означало бы, много для меня. ;-) #RU_FF #FF_RU #FOLLOWBACK
409756810883919872	""Ловите цены на алко ;)"" @ Фасоль: http://t.co/Iyt1c8G9sf #foursquare
409756963275550720	RT @rpgrpgS: ""@FaceslnThings: This mop is PISSED http://t.co/BQhG4blew2"" суровая вещь для суровой уборки - внушает серьезность к делу ) #пр…
409756963916873728	разрабатывают план на игру) #Heat #Nba http://t.co/hE8j8PIvW0
409757178770501633	RT @Ray_G5: Батл Тимошика и Сонка))) #город_Р #проха #рэпбатл http://t.co/civnDgXs11
409757362099326976	Спокойной ночи дорогие читатели:3завтра всё обязательно будет хорошо.Засыпайте с мечтой-просыпайтесь с целью. ))#D_green #пожелание
